product_id,manufacturer_article_number,article_description,article_number,manufacturer_code,manufacturer,group ,vehicle_type,e-mark,european,tyre_width,tyre_aspect_ratio,tyre_diameter,tyre_load_index,nett-price,price,stock,EAN,internal_code,photolink,fuel_effeciency,wet_grip,noise_performance,Noise_Class,snow_grip,ice_label,eprel_id,eprel_url,wcat,article_type
469142,225 40YR 18TTURAS6DGXL,225/40 YR18 TL 92Y  BR TURANZA AS 6 DG RFT XL,TURAS6DGXL,BR,BRIDGESTONE,39,ALL-SEASON RUNFLAT,J,J,225,40,18,92Y,90.5,173,>  20,3286342894416,28944,https://www.etyre.net/preview/t3/br-turas6dgxl.jpg,D,B,71,B,J,N,1992450,https://eprel.ec.europa.eu/qr/1992450,1,REIFEN
469143,245 40YR 18TTURAS6DGXL,245/40 YR18 TL 97Y  BR TURANZA AS 6 DG RFT XL,TURAS6DGXL,BR,BRIDGESTONE,39,ALL-SEASON RUNFLAT,J,J,245,40,18,97Y,121.95,241,>  20,3286343121917,31219,https://www.etyre.net/preview/t3/br-turas6dgxl.jpg,D,B,71,B,J,N,2068226,https://eprel.ec.europa.eu/qr/2068226,3,REIFEN
469146,"225 40YR 18TT005XL,",225/40 YR18 TL 92Y  BR T005 TURANZA XL AO,"T005XL,",BR,BRIDGESTONE,11,LUXE BANDEN,J,J,225,40,18,92Y,74.1,139,>  20,3286341375114,13751,"https://www.etyre.net/preview/t3/br-t005xl,.jpg",C,A,72,B,N,N,381382,https://eprel.ec.europa.eu/qr/381382,1,REIFEN
469149,215 65HR 17TECO6Q,215/65 HR17 TL 99H  CO ECO CONTACT 6 Q,ECO6Q,CO,CONTINENTAL,11,LUXE BANDEN,J,J,215,65,17,99H,91.55,182,6,4019238083361,313331,https://www.etyre.net/preview/t3/co-eco6q.jpg,A,B,71,B,N,N,1014037,https://eprel.ec.europa.eu/qr/1014037,3,REIFEN
469152,215 60HR 17TECO7,215/60 HR17 TL 96H  CO ECO CONTACT 7,ECO7,CO,CONTINENTAL,11,LUXE BANDEN,J,J,215,60,17,96H,101,191,>  20,4019238401400,314457,,A,B,69,B,N,N,1525574,https://eprel.ec.europa.eu/qr/1525574,3,REIFEN
469170,215 55HR 17TECO6XL.,215/55 HR17 TL 98H  CO ECO CONTACT 6 XL,ECO6XL.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,215,55,17,98H,114.6,214.5,>  20,4019238286991,314690,https://www.etyre.net/preview/t3/co-eco6xl..jpg,A,B,72,B,N,N,1642993,https://eprel.ec.europa.eu/qr/1642993,1,REIFEN
469184,235 60VR 18TECO5VOLXL,235/60 VR18 TL 107V CO ECO CONTACT 5 VOL XL,ECO5VOLXL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,60,18,107V,112.35,222.5,9,4019238284324,314578,,A,B,72,B,N,N,1605447,https://eprel.ec.europa.eu/qr/1605447,3,REIFEN
469193,235 55VR 18TECO6VOL.,235/55 VR18 TL 100V CO ECO CONTACT 6 VOL,ECO6VOL.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,55,18,100V,126.95,214.5,>  20,4019238284331,314576,,A,B,71,B,N,N,1605449,https://eprel.ec.europa.eu/qr/1605449,3,REIFEN
469204,225 45YR 18TCSC7SIL*,225/45 YR18 TL 95Y  CO CSC 7 * SILENT XL FR,CSC7SIL*,CO,CONTINENTAL,11,LUXE BANDEN,J,J,225,45,18,95Y,137.8,259.5,>  20,4019238403169,314359,,C,A,72,B,N,N,1561803,https://eprel.ec.europa.eu/qr/1561803,1,REIFEN
469210,175 60QR 19TUC,175/60 QR19 TL 86Q  CO ULTRACONTACT FR,UC,CO,CONTINENTAL,11,LUXE BANDEN,J,J,175,60,19,86Q,119.45,235.5,>  20,4019238099898,314114,https://www.etyre.net/preview/t3/co-uc.jpg,B,A,70,B,N,N,1417801,https://eprel.ec.europa.eu/qr/1417801,1,REIFEN
469214,235 55VR 19TPCCXL,235/55 VR19 TL 105V CO PREM CONT C XL FR,PCCXL,CO,CONTINENTAL,11,LUXE BANDEN,J,N,235,55,19,105V,123.95,240.5,>  20,4019238130065,314164,,A,B,71,B,N,N,1421697,https://eprel.ec.europa.eu/qr/1421697,3,REIFEN
469215,235 55YR 19TPC7XL,235/55 YR19 TL 105Y CO PREMIUM CONT 7 XL FR,PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,55,19,105Y,120.55,243,>  20,4019238130409,314197,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,1428727,https://eprel.ec.europa.eu/qr/1428727,3,REIFEN
469216,"235 50VR 19TECO6VOLXL,",235/50 VR19 TL 103V CO ECO CONTACT 6 VOL XL,"ECO6VOLXL,",CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,50,19,103V,125.4,255.5,>  20,4019238284430,314577,,A,B,72,B,N,N,1605448,https://eprel.ec.europa.eu/qr/1605448,3,REIFEN
469219,245 50YR 19TECO6Q*XL,245/50 YR19 TL 105Y CO ECO CONTACT 6 Q * XL,ECO6Q*XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,245,50,19,105Y,158.7,321,4,4019238097665,312997,https://www.etyre.net/preview/t3/co-eco6qxl.jpg,A,B,72,B,N,N,769981,https://eprel.ec.europa.eu/qr/769981,3,REIFEN
469222,265 50YR 19TPC7XL,265/50 YR19 TL 110Y CO PREMIUM CONT 7 XL,PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,265,50,19,110Y,154.5,310,>  20,4019238150476,314202,https://www.etyre.net/preview/t3/co-pc7xl.jpg,B,A,73,B,N,N,1428736,https://eprel.ec.europa.eu/qr/1428736,2,REIFEN
469224,255 45VR 19TECO6VOLXL.,255/45 VR19 TL 104V CO ECO CONTACT 6 VOL XL,ECO6VOLXL.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,45,19,104V,159.75,327,>  20,4019238285215,314733,,A,B,73,B,N,N,1626661,https://eprel.ec.europa.eu/qr/1626661,2,REIFEN
469228,235 40WR 19TUCXL,235/40 WR19 TL 96W  CO ULTRACONTACT XL FR,UCXL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,40,19,96W,141.3,280.5,>  20,4019238099881,314116,https://www.etyre.net/preview/t3/co-ucxl.jpg,B,A,70,B,N,N,1417800,https://eprel.ec.europa.eu/qr/1417800,3,REIFEN
469233,255 35ZR 19TCSC5PXLMO,255/35 ZR19 TL 96Y  CO CSC 5P MO XL FR,CSC5PXLMO,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,35,19,96Y,128.1,254,>  20,4019238291667,314976,https://www.etyre.net/preview/t3/co-csc5pxlmo.jpg,D,B,73,B,N,N,1776444,https://eprel.ec.europa.eu/qr/1776444,2,REIFEN
469238,255 55YR 20TPC7XL,255/55 YR20 TL 110Y CO PREMIUM CONT 7 XL FR,PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,55,20,110Y,203.5,401,>  20,4019238150452,314207,https://www.etyre.net/preview/t3/co-pc7xl.jpg,B,A,72,B,N,N,1428742,https://eprel.ec.europa.eu/qr/1428742,2,REIFEN
469244,275 50WR 20TECO6QMOXL,275/50 WR20 TL 113W CO ECO CONTACT 6 Q MO XL,ECO6QMOXL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,275,50,20,113W,184.5,403,>  20,4019238089561,313472,https://www.etyre.net/preview/t3/co-eco6qmoxl.jpg,A,B,70,A,N,N,1140027,https://eprel.ec.europa.eu/qr/1140027,2,REIFEN
469245,235 45VR 20TECO6VOLXL.,235/45 VR20 TL 100V CO ECO CONTACT 6 VOL XL,ECO6VOLXL.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,45,20,100V,174.65,329.5,>  20,4019238285024,314564,,A,B,72,B,N,N,1611540,https://eprel.ec.europa.eu/qr/1611540,3,REIFEN
469251,255 45VR 20TECO7XL.,255/45 VR20 TL 105V CO ECO CONTACT 7 XL FR,ECO7XL.,CO,CONTINENTAL,11,LUXE BANDEN,J,N,255,45,20,105V,189.65,379,19,4019238099379,314031,,B,B,73,B,N,N,1405281,https://eprel.ec.europa.eu/qr/1405281,2,REIFEN
469252,255 45VR 20TECO7SILXL,255/45 VR20 TL 105V CO ECO CONTACT 7 SILENT,ECO7SILXL,CO,CONTINENTAL,11,LUXE BANDEN,J,N,255,45,20,105V,205.15,417,7,4019238099386,314032,,B,B,73,B,N,N,1405280,https://eprel.ec.europa.eu/qr/1405280,2,REIFEN
469254,255 45WR 20TECO6QR0XL,255/45 WR20 TL 105W CO ECO CONTACT 6 Q R0 XL,ECO6QR0XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,45,20,105W,196.9,382,>  20,4019238288858,314897,,A,A,73,B,N,N,1709227,https://eprel.ec.europa.eu/qr/1709227,2,REIFEN
469256,255 45YR 20TCSC7*XL,255/45 YR20 TL 105Y CO CSC 7 * XL FR,CSC7*XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,45,20,105Y,193.05,382,>  20,4019238097733,313017,https://www.etyre.net/preview/t3/co-csc7xl.jpg,C,A,72,B,N,N,769980,https://eprel.ec.europa.eu/qr/769980,2,REIFEN
469257,265 45VR 20TECO7XL,265/45 VR20 TL 108V CO ECO CONTACT 7 XL FR,ECO7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,N,265,45,20,108V,214.65,387.5,>  20,4019238284317,314589,,A,B,73,B,N,N,1599172,https://eprel.ec.europa.eu/qr/1599172,2,REIFEN
469258,265 45ZR 20TCSC6MO1XL.,265/45 ZR20 TL 108Y CO CSC 6 MO1 XL FR,CSC6MO1XL.,CO,CONTINENTAL,17,4 X 4,J,J,265,45,20,108Y,205.05,401,>  20,4019238286694,314663,,D,C,73,B,N,N,1636985,https://eprel.ec.europa.eu/qr/1636985,2,REIFEN
469264,255 40VR 20TECO6VOLXL.,255/40 VR20 TL 101V CO ECO CONTACT 6 VOL XL,ECO6VOLXL.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,40,20,101V,167.55,332,>  20,4019238285031,314567,,A,B,73,B,N,N,1611552,https://eprel.ec.europa.eu/qr/1611552,2,REIFEN
469272,285 40YR 20TCSC7*XL,285/40 YR20 TL 108Y CO CSC 7 * XL FR,CSC7*XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,285,40,20,108Y,226,448,12,4019238097849,313016,https://www.etyre.net/preview/t3/co-csc7xl.jpg,C,A,72,A,N,N,769982,https://eprel.ec.europa.eu/qr/769982,2,REIFEN
469283,235 45TR 21TPC7XL,235/45 TR21 TL 104T CO PREMIUM CONT 7 XL HL,PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,45,21,104T,172.25,335,4,4019238191158,314253,https://www.etyre.net/preview/t3/co-pc7xl.jpg,B,A,72,B,N,N,1445317,https://eprel.ec.europa.eu/qr/1445317,3,REIFEN
469284,235 45TR 21TPC7SEALXL,235/45 TR21 TL 104T CO PREMIUM CONT 7 SEAL HL,PC7SEALXL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,45,21,104T,182.15,368.5,>  20,4019238191141,314254,,B,A,72,B,N,N,1445318,https://eprel.ec.europa.eu/qr/1445318,3,REIFEN
469287,275 45YR 21TECO6QMOSIL,275/45 YR21 TL 107Y CO ECO CONTACT 6 Q MO SIL,ECO6QMOSIL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,275,45,21,107Y,211.6,413,8,4019238089554,313466,,B,A,70,B,N,N,1140029,https://eprel.ec.europa.eu/qr/1140029,2,REIFEN
469293,255 40YR 21TECO6Q*XL,255/40 YR21 TL 102Y CO ECO CONTACT 6 Q * XL,ECO6Q*XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,255,40,21,102Y,201.5,420.5,>  20,4019238097702,313031,https://www.etyre.net/preview/t3/co-eco6qxl.jpg,A,B,72,B,N,N,794975,https://eprel.ec.europa.eu/qr/794975,2,REIFEN
469297,265 40TR 21TPC7XLHL,265/40 TR21 TL 108T CO PREMIUM CONT 7 XL HL,PC7XLHL,CO,CONTINENTAL,17,4 X 4,J,J,265,40,21,108T,210.65,411.5,>  20,4019238191134,314255,,B,A,72,B,N,N,1445316,https://eprel.ec.europa.eu/qr/1445316,2,REIFEN
469298,265 40TR 21TPC7SEALXL,265/40 TR21 TL 108T CO PREMIUM CONT 7 SEAL HL,PC7SEALXL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,265,40,21,108T,230.65,452.5,>  20,4019238191127,314256,,B,A,72,B,N,N,1445319,https://eprel.ec.europa.eu/qr/1445319,2,REIFEN
469299,315 40YR 21TECO6QMOSIL,315/40 YR21 TL 111Y CO ECO CONTACT 6 Q MO SIL,ECO6QMOSIL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,315,40,21,111Y,240,504,>  20,4019238089592,313462,,A,A,72,B,N,N,1140028,https://eprel.ec.europa.eu/qr/1140028,4,REIFEN
469300,245 35WR 21TECO6VOLXL.,245/35 WR21 TL 96W  CO ECO CONTACT 6 VOL XL,ECO6VOLXL.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,245,35,21,96W,194.65,383,>  20,4019238287981,314823,,B,B,72,B,N,N,1679712,https://eprel.ec.europa.eu/qr/1679712,3,REIFEN
469301,245 35WR 21TECO6VOLSI.,245/35 WR21 TL 96W  CO ECO CONT 6 VOL SIL XL,ECO6VOLSI.,CO,CONTINENTAL,11,LUXE BANDEN,J,J,245,35,21,96W,220.65,434.5,>  20,4019238287974,314824,,B,B,72,B,N,N,1679714,https://eprel.ec.europa.eu/qr/1679714,3,REIFEN
469305,265 35HR 21TECO7S+SEAL,265/35 HR21 TL 101H CO ECO CONTACT 7 S(+)SEAL,ECO7S+SEAL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,265,35,21,101H,240.65,469.5,13,4019238191172,314262,,C,A,73,B,N,N,1447086,https://eprel.ec.europa.eu/qr/1447086,2,REIFEN
469309,285 45YR 22TECO6QMOSIL,285/45 YR22 TL 114Y CO ECO CONTACT 6 Q MO SIL,ECO6QMOSIL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,285,45,22,114Y,231.25,561,10,4019238089585,313467,,B,B,72,A,N,N,1140019,https://eprel.ec.europa.eu/qr/1140019,4,REIFEN
469312,285 40YR 22TECO6QMOSIL,285/40 YR22 TL 106Y CO ECO CONTACT 6 Q MO SIL,ECO6QMOSIL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,285,40,22,106Y,295.6,595.5,>  20,4019238089578,313471,,C,A,72,B,N,N,1140026,https://eprel.ec.europa.eu/qr/1140026,4,REIFEN
469314,275 35YR 22TECO6*XL,275/35 YR22 TL 104Y CO ECO CONT 6 * XL,ECO6*XL,CO,CONTINENTAL,17,4 X 4,J,J,275,35,22,104Y,208.25,426,>  20,4019238284942,314606,https://www.etyre.net/preview/t3/co-eco6xl.jpg,A,B,73,B,N,N,1611541,https://eprel.ec.europa.eu/qr/1611541,2,REIFEN
469323,285 40YR 23TECO6QMOSIL,285/40 YR23 TL 107Y CO ECO CONTACT 6 Q MO SIL,ECO6QMOSIL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,285,40,23,107Y,332.25,685.5,11,4019238089547,313469,,B,A,72,B,N,N,1140023,https://eprel.ec.europa.eu/qr/1140023,4,REIFEN
469324,285 40ZR 23TCSC7XL,285/40 ZR23 TL 111Y CO CSC 7 XL FR,CSC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,285,40,23,111Y,302.85,612,>  20,4019238282603,314497,https://www.etyre.net/preview/t3/co-csc7xl.jpg,C,A,75,B,N,N,1578083,https://eprel.ec.europa.eu/qr/1578083,4,REIFEN
469326,325 35YR 23TECO6QMOSIL,325/35 YR23 TL 111Y CO ECO CONTACT 6 Q MO SIL,ECO6QMOSIL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,325,35,23,111Y,307.25,614,>  20,4019238089462,313496,,B,A,72,B,N,N,1138503,https://eprel.ec.europa.eu/qr/1138503,4,REIFEN
469330,255 65HR 17TCROSSLX2XL,255/65 HR17 TL 114H CO CROSS CONTACT LX 2 XL,CROSSLX2XL,CO,CONTINENTAL,17,4 X 4,J,N,255,65,17,114H,138,260.5,>  20,4019238084207,359564,https://www.etyre.net/preview/t3/co-crosslx2xl.jpg,A,D,73,B,N,N,1045297,https://eprel.ec.europa.eu/qr/1045297,2,REIFEN
469331,255 65HR 18TCROSSLX2XL,255/65 HR18 TL 115H CO CROSS CONTACT LX 2 XL,CROSSLX2XL,CO,CONTINENTAL,17,4 X 4,J,N,255,65,18,115H,129.55,259.5,12,4019238084184,359562,https://www.etyre.net/preview/t3/co-crosslx2xl.jpg,A,D,73,B,N,N,1045298,https://eprel.ec.europa.eu/qr/1045298,2,REIFEN
469336,275 45YR 21TCROSSCLXSX,275/45 YR21 TL 110Y CO CROSS CONT LX SP XL,CROSSCLXSX,CO,CONTINENTAL,17,4 X 4,J,J,275,45,21,110Y,182.55,361,>  20,4019238295894,432146,,C,C,73,B,N,N,1706607,https://eprel.ec.europa.eu/qr/1706607,2,REIFEN
469348,185 65TR 15TASC2,185/65 TR15 TL 88T  CO ALL SEAS CONT 2,ASC2,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,185,65,15,88T,61.7,117,>  20,4019238399936,320123,,B,B,71,B,J,N,1475238,https://eprel.ec.europa.eu/qr/1475238,1,REIFEN
469349,195 65HR 15TASC2XL,195/65 HR15 TL 95H  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,195,65,15,95H,59.3,118,>  20,4019238399851,320124,,B,B,70,B,J,N,1475328,https://eprel.ec.europa.eu/qr/1475328,1,REIFEN
469350,185 60HR 15TASC2XL,185/60 HR15 TL 88H  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,185,60,15,88H,68.88,141,>  20,4019238402445,320136,,B,B,71,B,J,N,1531847,https://eprel.ec.europa.eu/qr/1531847,1,REIFEN
469351,185 60VR 15TASC2XL,185/60 VR15 TL 88V  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,185,60,15,88V,71.8,142,>  20,4019238402438,320137,,B,B,71,B,J,N,1531873,https://eprel.ec.europa.eu/qr/1531873,1,REIFEN
469352,195 60HR 15TASC2,195/60 HR15 TL 88H  CO ALL SEAS CONT 2,ASC2,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,195,60,15,88H,69.4,135.5,>  20,4019238402124,320138,,C,B,71,B,J,N,1531864,https://eprel.ec.europa.eu/qr/1531864,1,REIFEN
469354,185 55HR 15TASC2XL,185/55 HR15 TL 86H  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,185,55,15,86H,82.39,159.5,>  20,4019238402261,320135,,C,B,71,B,J,N,1531857,https://eprel.ec.europa.eu/qr/1531857,1,REIFEN
469355,195 60HR 16TASC2,195/60 HR16 TL 89H  CO ALL SEAS CONT 2,ASC2,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,195,60,16,89H,95.97,195,>  20,4019238402421,320142,,C,B,71,B,J,N,1531865,https://eprel.ec.europa.eu/qr/1531865,1,REIFEN
469356,195 50VR 16TASC2XL,195/50 VR16 TL 88V  CO ALL SEAS CONT 2 XL FR,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,195,50,16,88V,113.85,224.5,>  20,4019238402162,320141,,C,B,71,B,J,N,1531859,https://eprel.ec.europa.eu/qr/1531859,1,REIFEN
469357,195 45VR 16TASC2XL,195/45 VR16 TL 84V  CO ALL SEAS CONT 2 XL FR,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,195,45,16,84V,95.45,181.5,>  20,4019238402179,320140,,C,B,71,B,J,N,1531877,https://eprel.ec.europa.eu/qr/1531877,1,REIFEN
469358,215 65HR 17TALLSEASCON,215/65 HR17 TL 99H  CO ALL SEASON CONTACT,ALLSEASCON,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,215,65,17,99H,99.65,191,>  20,4019238083323,355944,https://www.etyre.net/preview/t3/co-allseascon.jpg,A,B,72,B,J,N,1014039,https://eprel.ec.europa.eu/qr/1014039,3,REIFEN
469360,215 55VR 17TASC2XL,215/55 VR17 TL 98V  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,215,55,17,98V,109.45,221,>  20,4019238399868,320121,,B,B,71,B,J,N,1475293,https://eprel.ec.europa.eu/qr/1475293,1,REIFEN
469361,225 55VR 17TASC2XL,225/55 VR17 TL 101V CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,225,55,17,101V,114.45,227,>  20,4019238402391,320145,,B,B,71,B,J,N,1531860,https://eprel.ec.europa.eu/qr/1531860,3,REIFEN
469362,235 55VR 17TASC2XL,235/55 VR17 TL 103V CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,235,55,17,103V,112.3,227.5,>  20,4019238402247,320148,,B,B,71,B,J,N,1531852,https://eprel.ec.europa.eu/qr/1531852,3,REIFEN
469363,215 50WR 17TASC2XL,215/50 WR17 TL 95W  CO ALL SEAS CONT 2 XL FR,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,215,50,17,95W,112,219.5,>  20,4019238402407,320144,,B,B,71,B,J,N,1531872,https://eprel.ec.europa.eu/qr/1531872,1,REIFEN
469364,245 45YR 17TASC2XL,245/45 YR17 TL 99Y  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,245,45,17,99Y,126.8,253.5,11,4019238402223,320150,,B,B,71,B,J,N,1531867,https://eprel.ec.europa.eu/qr/1531867,3,REIFEN
469365,215 40VR 17TASC2XL,215/40 VR17 TL 87V  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,215,40,17,87V,110.55,226,>  20,4019238402414,320143,,C,B,71,B,J,N,1531866,https://eprel.ec.europa.eu/qr/1531866,1,REIFEN
469366,195 60HR 18TASC2XL,195/60 HR18 TL 96H  CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,195,60,18,96H,116.7,219.5,>  20,4019238402117,320152,,B,B,71,B,J,N,1531871,https://eprel.ec.europa.eu/qr/1531871,1,REIFEN
469368,255 60VR 18TASC2XL,255/60 VR18 TL 112V CO ALL SEAS CONT 2 XL,ASC2XL,CO,CONTINENTAL,29,ALL-SEASON PW,J,J,255,60,18,112V,112.45,221.5,>  20,4019238399912,320099,,B,C,72,B,J,N,1475270,https://eprel.ec.europa.eu/qr/1475270,2,REIFEN
